Source File,Record ID,Indication,Intervention,Comparator,Intervention Type,Outcome Direction,Intervention Cluster,Cluster X,Cluster Y
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-161,depressive symptoms,Attention control,online depression intervention,Behavioral,Neutral,2,0.022311510949145862,0.007095138236780449
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-162,major depressive disorder,CBT,Short-term Psychodynamic Psychotherapy,Behavioral,Positive,4,0.02722628072747477,0.00515981047702847
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-163,major depressive disorder,CBT,Usual care,Behavioral,Positive,5,0.7143227034202324,-0.0011739776810850851
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-164,major depressive disorder,Short-term Psychodynamic Psychotherapy,Usual care,Behavioral,Positive,4,0.2293735679548656,-0.004081930802387445
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-165,major depressive disorder,CBT,Medication switch alone,Behavioral,Positive,4,0.035779920525878466,0.007404718740410008
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-166,major depressive disorder,CBT,Medication switch alone,Behavioral,Positive,4,0.035779920525878466,0.007404718740410008
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-167,major depressive disorder,CBT,Medication switch alone,Behavioral,Positive,4,0.035779920525878466,0.007404718740410008
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-168,depression || subjective memory complaints,Escitalopram + Memantine,Escitalopram|||,Combination Product,Positive,4,0.0023367116286314243,0.025261573014978327
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-169,Peripartum Depression || anxiety || perfectionism,CBT,Waitlist,Behavioral,Positive,3,0.07297340625736201,0.018706260101387245
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-170,depression,Stepped care model,Usual care,Other,Neutral,5,0.3381038783791194,-0.006818768641999428
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-171,depressive disorder,Specialist depression service,Usual care,Behavioral,Positive,5,0.30350220506559633,-0.006094083428241669
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-172,major depressive disorder,tACS,,Device,Positive,4,2.17223945492009e-06,4.618119891249661e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-173,subthreshold depression || diabetes || insomnia || alcohol use,IMI,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-174,depression || anxiety,Stressbusters,Attention control,Behavioral,Positive,2,0.007919063002674382,0.00867677330258547
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-175,depression,Problem solving,Usual care,Behavioral,Positive,5,0.4159210526741233,-0.008116046710835597
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-176,treatment-resistant depression,ISTDP,Usual care,Behavioral,Positive,5,0.3714781260669462,-0.007478061718072224
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-177,depression,Amisulpride|IR||50 mg,Placebo,Drug,Neutral,1,0.002605737756543784,0.22261573828119
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-178,Peripartum Depression,Mothers and Babies Course,Usual care,Behavioral,Positive,4,0.247814176845572,-0.004958555282720407
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-179,major depressive disorder,Amisulpride|IR||50 mg,Placebo,Drug,Positive,1,0.002605737756543784,0.22261573828119
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-180,Peripartum Depression,psychological intervention training for community midwives,Usual care,Behavioral,Positive,5,0.36179715025089826,-0.0030145297785134587
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-181,depression || obesity || diabetes,CBT,Education,Behavioral,Positive,3,0.07346337155288085,0.010723690698498435
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-182,treatment-resistant depression,Esketamine||IV|0.25 mg/kg,Ketamine||IV|0.5 mg/kg,Drug,Neutral,1,0.001976282867407695,0.08361615754716054
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-183,depression,standardized Internet-based intervention,individualized Internet-based intervention,Behavioral,Neutral,4,0.025777571112338405,0.0030389492039527345
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-184,Peripartum Depression || anxiety,Be a Mom,Waitlist,Behavioral,Positive,4,0.00630464717125348,0.0045137606630065085
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-185,major depressive disorder || alcohol use,Mirtazapine|||,Placebo,Drug,Neutral,4,0.0030386105442579514,0.24528022994253926
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-186,depression,IPT,Group counseling,Behavioral,Positive,4,0.008331015505404544,0.003206482125095589
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-187,depression,Cognitive therapy,Paroxetine|||,Behavioral,Positive,4,0.014155005311688562,0.007614936382248942
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-188,major depressive disorder || anxiety,Exercise,Placebo,Behavioral,Positive,4,0.04837577366110353,0.3127047336423109
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-189,major depressive disorder || anxiety,Exercise,Placebo,Behavioral,Positive,4,0.04837577366110353,0.3127047336423109
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-190,major depressive disorder || anxiety,Sertraline|||,Placebo,Drug,Positive,4,0.00460411379473911,0.33010815452250775
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-191,depression,Agomelatine|||,Placebo,Drug,Positive,4,0.0041389306825168936,0.3336303488857689
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-192,treatment-resistant depression,CBT,,Behavioral,Positive,3,0.1308615501450786,0.02387727243875707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-193,depression || obesity || diabetes,Infliximab,Placebo,Biological,Positive,4,0.002848790285865119,0.2310719652271278
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-194,major depressive disorder,Aripiprazole|||,Placebo,Drug,Neutral,4,0.0036887483197030322,0.2512804753152082
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-195,depression,Exposure-Based Cognitive Therapy for depression,CBT,Behavioral,Neutral,4,0.051659134349206874,0.009231340610274147
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-196,depression,Hypericum perforatum,Control,Dietary Supplement,Positive,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-198,depression,Levomilnacipran|||,Placebo,Drug,Positive,4,0.003966405822967734,0.3190076083273471
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-199,depression,Omega-3|||,Placebo,Dietary Supplement,Neutral,4,0.0037618509221001815,0.3069353567246391
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-200,major depressive disorder || anxiety,Pimavanserin|||,Placebo,Drug,Positive,4,0.0028079704259342795,0.22745720902856031
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-201,major depressive disorder || insomnia || anxiety,tDCS,Sham,Device,Positive,4,0.0006404593901391321,0.0034702647211822544
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-202,depression,Engage,Problem-Solving Therapy,Behavioral,Neutral,4,0.017696896148391428,0.002304074777357711
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-203,major depressive disorder || minor depression,CBT,Education,Behavioral,Positive,3,0.07346337155288085,0.010723690698498435
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-204,major depressive disorder || minor depression,CBT,Education,Behavioral,Positive,3,0.07346337155288085,0.010723690698498435
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-205,depressive symptoms || alcohol use,DEAL Project,Attention control,Other,Positive,2,0.005002051462838513,0.00544676023693605
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-206,depressive symptoms || alcohol use,DEAL Project,Attention control,Other,Neutral,2,0.005002051462838513,0.00544676023693605
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-207,depression,Internet-based intervention (IBI) focused on promoting positive affect,,Behavioral,Positive,4,0.01899433374533567,0.0020856384223159174
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-208,depression,LTPP,Fluoxetine|||,Behavioral,Positive,4,0.0005427982969020936,0.019903242408672507
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-209,depression,Fluoxetine|||,LTPP|||,Drug,Negative,4,0.0005427982969020936,0.019903242408672507
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-210,depression,LTPP + Fluoxetine,Fluoxetine|||,Combination Product,Positive,4,0.0005427982969020936,0.019903242408672507
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-211,major depressive disorder,ECT,,Combination Product,Positive,4,5.8507694273821255e-05,0.001583301730431491
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-212,,Be a Mom,Waitlist,Behavioral,Positive,4,0.00630464717125348,0.0045137606630065085
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-213,depression || post-traumatic stress disorder,Education,Control,Behavioral,Mixed or Unknown,2,0.025737848460896193,0.008627384384543756
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-214,depression || post-traumatic stress disorder,Education,Control,Behavioral,Neutral,2,0.025737848460896193,0.008627384384543756
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-215,major depressive disorder,tDCS,Placebo,Device,Neutral,4,0.0032109529866412505,0.24615492208550072
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-216,major depressive disorder,Escitalopram|||,Placebo,Drug,Positive,4,0.006304760092650952,0.3453841103668188
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-217,major depressive disorder,CBT,,Behavioral,Neutral,3,0.1308615501450786,0.02387727243875707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-218,major depressive disorder,CBT,,Behavioral,Positive,3,0.1308615501450786,0.02387727243875707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-219,depression,CBASP,Supportive psychotherapy,Behavioral,Negative,4,0.003140591323128277,0.0008370429018736385
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-220,depression,CBASP,Supportive psychotherapy,Behavioral,Positive,4,0.003140591323128277,0.0008370429018736385
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-221,depression || alcohol use || substance use,Web-based Help Program for Drug Abuse and Depression,Usual care,Behavioral,Neutral,5,0.3003438762511594,-0.005358196203400737
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-222,depression || alcohol use || substance use,In-person session with addiction therapist + self-help manual,Usual care,Combination Product,Neutral,4,0.2649887163681466,-0.004910019703414922
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-223,treatment-resistant depression,rTMS,Sham,Radiation,Positive,0,0.0008046639301393378,0.004393852885545872
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-224,treatment-resistant depression,Ketamine||IV infusion|0.5 mg/kg,,Drug,Positive,1,0.0016753303423404239,0.07032473627022695
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-225,depression,Ketamine|||0.5 mg/kg,Placebo,Drug,Positive,1,0.004052667461384826,0.2810520332918869
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-226,depression,Ketamine|||0.25 mg/kg,Placebo,Drug,Neutral,1,0.003640228408219315,0.25366080624782406
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-227,depression,Ketamine|||,Placebo,Drug,Neutral,4,0.004411955850601155,0.3400420138153281
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-228,depression || anxiety || post-traumatic stress disorder,Intensive psychotherapy and case management,Usual care,Behavioral,Positive,4,0.26105060103002126,-0.0045473760474181515
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-229,depression,Moderate intake of total LC ω-3 PUFA,,Dietary Supplement,Positive,4,0.00018344335819458606,8.112275553323802e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-230,depression || anxiety || insomnia,Same|||200 mg + Lactobacillus plantarum HEAL9| | |1 x 10⁹ CFU,Placebo,Combination Product,Positive,4,0.0022455397439127504,0.18166267426897095
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-231,major depressive disorder,Problem adaptation therapy,Supportive therapy for cognitively impaired patients,Behavioral,Positive,4,0.01499049057870606,0.004067500107778259
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-232,depression,Transcranial direct current stimulation + positive psychology therapy,Transcranial direct current stimulation,Combination Product,Positive,4,0.0032657037776869843,0.0007313367850133835
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-233,depression,Transcranial direct current stimulation + positive psychology therapy,Positive psychotherapy,Combination Product,Positive,4,0.005384160387618456,0.001388053072990654
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-234,depression || anxiety,CBT,Psychodynamic therapy,Behavioral,Positive,4,0.04013696364281593,0.008164341319040994
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-235,depression,Exercise,No intervention,Behavioral,Positive,4,0.0675110561718067,0.01228637355863802
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-236,depressive symptoms,Change Ahead,Control,Behavioral,Positive,2,0.006389916406525967,0.005529148491320305
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-237,depressive symptoms,Change Ahead,Control,Behavioral,Positive,2,0.006389916406525967,0.005529148491320305
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-238,depressive disorder,IPT,Usual care,Behavioral,Neutral,5,0.4375309796010484,-0.006430872466531902
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-239,depressive disorder,IPT,Usual care,Behavioral,Neutral,5,0.4375309796010484,-0.006430872466531902
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-240,past pmd,Estradiene||transdermal patch|100 mcg/day,Placebo,Biological,Negative,4,0.002002468048181044,0.16817331831622043
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-241,past pmd,Estradiene||transdermal patch|100 mcg/day,Placebo,Biological,Neutral,4,0.002002468048181044,0.16817331831622043
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-242,major depressive disorder,Pimavanserin|||,Placebo,Drug,Neutral,4,0.0028079704259342795,0.22745720902856031
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-243,major depressive disorder,Pimavanserin|||,Placebo,Drug,Neutral,4,0.0028079704259342795,0.22745720902856031
